"","plot_ID","tree_ID","species","DBH_cm","status","height_m","decay_class","to.be.cut","notes.x","harvest_status","gap_status","date","site_name","measured_by","tallied_by","entered_by","notes.y","Property","Stand_name","ASH_stump_DBH","BA_sqm","diam_in","height_ft","stump_DBH_in","stump_DBH_cm"
"3306","MP19mat1",21,"FRAM",29.4,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0678866756514218,11.5748094,NA,0,0
"3307","MP19mat1",22,"ACPE",15.6,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0191134497044403,6.1417356,NA,0,0
"3308","MP19mat1",23,"BEAL",24.7,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0479163565507149,9.7244147,NA,0,0
"3309","MP19mat1",24,"FRAM",14.5,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0165129963854313,5.7086645,NA,0,0
"3310","MP19mat1",25,"FRAM",26,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0530929158456675,10.236226,NA,0,0
"3311","MP19mat1",26,"FRAM",12.1,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.011499014510302,4.7637821,NA,0,0
"3312","MP19mat1",27,"PIRU",11.1,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.00967689077121996,4.3700811,NA,0,0
"3313","MP19mat1",28,"ACPE",10.9,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.00933131557932508,4.2913409,NA,0,0
"3314","MP19mat1",29,"ACSA",10.9,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.00933131557932508,4.2913409,NA,0,0
"3315","MP19mat1",30,"FRAM",17.9,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0251649425534176,7.0472479,NA,0,0
"3316","MP19mat1",31,"BEAL",16.4,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0211240690027378,6.4566964,NA,0,0
"3317","MP19mat1",32,"FRAM",14.8,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0172033613710577,5.8267748,NA,0,0
"3318","MP19mat1",33,"UNK",26.2,"snag",18,2,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0539128715282544,10.3149662,59.05512,0,0
"3319","MP19mat1",34,"TIAM",15,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0176714586764426,5.905515,NA,0,0
"3320","MP19mat1",35,"UNK",35.5,"stump",0.36,4,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0989798035421634,13.9763855,1.1811024,12.1661842887843,30.9021080935121
"3321","MP19mat1",36,"UNK",23.3,"stump",0.51,4,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0426384808926841,9.1732333,1.6732284,8.436793513257,21.4294555236728
"3322","MP19mat1",37,"FRAM",33.9,"stump",0.52,1,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0902587423357981,13.3464639,1.7060368,12.217540059984,31.0325517523593
"3323","MP19mat1",38,"UNK",14.1,"stump",0.33,3,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0156145008865047,5.5511841,1.0826772,5.06780929797122,12.8722356168469
"3324","MP19mat1",39,"FRAM",34.1,"stump",0.29,1,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0913268838380187,13.4252041,0.9514436,11.6047995179393,29.4761907755659
"3325","MP19mat1",40,"UNK",37,"stump",0.24,4,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.107521008569111,14.566937,0.7874016,12.0777006714732,30.677359705542
"3326","MP19mat1",41,"UNK",32.9,"stump",0.11,5,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0850122826043032,12.9527629,0.3608924,9.84602680678772,25.0089080892408
"3327","MP19mat1",42,"UNK",22.7,"stump",0.36,3,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0404707819617071,8.9370127,1.1811024,7.94416595268539,20.1781815198209
"3328","MP19mat1",43,"UNK",35.2,"stump",0.45,4,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0973139740375975,13.8582752,1.476378,12.3744759257521,31.4311688514104
"3329","MP19mat1",44,"UNK",29.8,"stump",0.46,4,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.069746498502347,11.7322898,1.5091864,10.5649114961494,26.8348752002196
"3330","MP19mat1",45,"BEAL",46.5,"stump",0.46,4,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.169822717880613,18.3070965,1.5091864,15.544340195221,39.4826240958614
"3331","MP19mat1",46,"BEAL",45.1,"stump",0.48,4,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.159750771833204,17.7559151,1.5748032,15.1889823312737,38.5800151214352
"3332","MP19mat1",47,"UNK",46.5,"stump",0.52,4,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.169822717880613,18.3070965,1.7060368,16.4868830431878,41.876682929697
"3333","MP19mat2",1,"PRSE",23.2,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0422732707467043,9.1338632,NA,0,0
"3334","MP19mat2",2,"BEAL",29.7,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0692791865951255,11.6929197,NA,0,0
"3335","MP19mat2",3,"ACSA",18.8,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0277591126871194,7.4015788,NA,0,0
"3336","MP19mat2",4,"ACSA",15.3,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0183853856069709,6.0236253,NA,0,0
"3337","MP19mat2",5,"ACSA",12.2,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0116898662640076,4.8031522,NA,0,0
"3338","MP19mat2",6,"ACSA",15.5,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0188691908756237,6.1023655,NA,0,0
"3339","MP19mat2",7,"ACPE",11.7,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0107513154587477,4.6063017,NA,0,0
"3340","MP19mat2",8,"ACSA",24.8,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0483051286415967,9.7637848,NA,0,0
"3341","MP19mat2",9,"ACSA",12.7,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0126676869774374,5.0000027,NA,0,0
"3342","MP19mat2",10,"FAGR",21.6,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0366435367114714,8.5039416,NA,0,0
"3343","MP19mat2",11,"FAGR",10.8,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.00916088417786784,4.2519708,NA,0,0
"3344","MP19mat2",12,"ACSA",12.2,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0116898662640076,4.8031522,NA,0,0
"3345","MP19mat2",13,"ACSA",15.9,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0198556509688509,6.2598459,NA,0,0
"3346","MP19mat2",14,"ACSA",18.4,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.026590440219984,7.2440984,NA,0,0
"3347","MP19mat2",15,"FRAM",25.5,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0510705155749191,10.0393755,NA,0,0
"3348","MP19mat2",16,"FRAM",16.2,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0206119894002026,6.3779562,NA,0,0
"3349","MP19mat2",17,"ACSA",17.4,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0237787147950211,6.8503974,NA,0,0
"3350","MP19mat2",18,"BEAL",22.9,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0411870650867256,9.0157529,NA,0,0
"3351","MP19mat2",19,"FRAM",20,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0314159265358979,7.87402,NA,0,0
"3352","MP19mat2",20,"ACSA",16.9,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0224317569447945,6.6535469,NA,0,0
"3353","MP19mat2",21,"BEAL",12.1,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.011499014510302,4.7637821,NA,0,0
"3354","MP19mat2",22,"FRAM",22.2,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0387075630848798,8.7401622,NA,0,0
"3355","MP19mat2",23,"FAGR",20.5,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0330063578167778,8.0708705,NA,0,0
"3356","MP19mat2",24,"FRNI",16.2,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0206119894002026,6.3779562,NA,0,0
"3357","MP19mat2",25,"ACSA",13.2,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0136847775990371,5.1968532,NA,0,0
"3358","MP19mat2",26,"ACSA",12.7,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0126676869774374,5.0000027,NA,0,0
"3359","MP19mat2",27,"ACSA",27.4,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0589645525152268,10.7874074,NA,0,0
"3360","MP19mat2",28,"BEAL",13.4,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0141026094219646,5.2755934,NA,0,0
"3361","MP19mat2",29,"ACSA",15.6,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0191134497044403,6.1417356,NA,0,0
"3362","MP19mat2",30,"ACSA",25.5,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0510705155749191,10.0393755,NA,0,0
"3363","MP19mat2",31,"ACSA",15.5,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0188691908756237,6.1023655,NA,0,0
"3364","MP19mat2",32,"ACSA",24.3,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0463769761504559,9.5669343,NA,0,0
"3365","MP19mat2",33,"FRAM",17.5,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0240528187540469,6.8897675,NA,0,0
"3366","MP19mat2",34,"PRSE",22.8,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.040828138126053,8.9763828,NA,0,0
"3367","MP19mat2",35,"ACSA",17.5,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0240528187540469,6.8897675,NA,0,0
"3368","MP19mat2",36,"FAGR",22.8,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.040828138126053,8.9763828,NA,0,0
"3369","MP19mat2",37,"ACSA",17.5,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0240528187540469,6.8897675,NA,0,0
"3370","MP19mat2",38,"FRAM",10.2,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.00817128249198705,4.0157502,NA,0,0
"3371","MP19mat2",39,"ACSA",15.3,"live",NA,NA,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0183853856069709,6.0236253,NA,0,0
"3372","MP19mat2",40,"ACSA",10.3,"stump",0.81,3,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.00833228911548353,4.0551203,2.6574804,4.23211391163717,10.7495693355584
"3373","MP19mat2",41,"UNK",22.3,"stump",0.3,4,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0390570652675917,8.7795323,0.984252,7.66401302295794,19.4665930783132
"3374","MP19mat2",42,"UNK",34.2,"stump",0.13,5,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0918633107836191,13.4645742,0.4265092,10.4190417396511,26.4643660187138
"3375","MP19mat2",43,"UNK",57,"stump",0.2,5,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.255175863287831,22.440957,0.656168,17.923431273825,45.5255154355155
"3376","MP19mat2",44,"UNK",32.5,"stump",0.24,4,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0829576810088555,12.7952825,0.7874016,10.6709219662746,27.1041417943375
"3377","MP19mat2",45,"FRAM",16.7,"stump",0.81,1,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0219039693789914,6.5748067,2.6574804,6.33942285063553,16.1021340406142
"3378","MP19mat2",46,"FRAM",21.9,"stump",0.42,1,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.037668481314705,8.6220519,1.3779528,7.80678990030728,19.8292463467805
"3379","MP19mat2",47,"UNK",48.3,"stump",0.64,4,"NO","","YES","NO","6/8/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.183224752140827,19.0157583,2.0997376,17.5218669272234,44.5055419951474
"3380","MP19mat3",1,"ACSP",53.9,"stump",0.4,1,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.22817465982839,21.2204839,1.312336,18.2195681133814,46.2777030079888
"3381","MP19mat3",2,"ACSA",28,"live",NA,NA,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0615752160103599,11.023628,NA,0,0
"3382","MP19mat3",3,"ACSA",10.9,"live",NA,NA,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.00933131557932508,4.2913409,NA,0,0
"3383","MP19mat3",4,"ACSA",32,"live",NA,NA,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0804247719318987,12.598432,NA,0,0
"3384","MP19mat3",5,"UNK",44,"stump",0.22,4,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.152053084433746,17.322844,0.7217848,14.1176158024382,35.858744138193
"3385","MP19mat3",6,"BEAL",31.5,"stump",0.41,1,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0779311327631118,12.4015815,1.3451444,10.4818056223848,26.6237862808575
"3386","MP19mat3",7,"BEAL",18.2,"live",NA,NA,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0260155287643771,7.1653582,NA,0,0
"3387","MP19mat3",8,"ACRU",47,"stump",0.38,2,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.173494454294496,18.503947,1.2467192,15.8247963698769,40.1949827794873
"3388","MP19mat3",9,"ACRU",40,"stump",0.32,1,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.125663706143592,15.74804,1.0498688,13.2272040011949,33.5970981630349
"3389","MP19mat3",10,"ACSA",20,"stump",0.37,1,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0314159265358979,7.87402,1.2139108,7.42332303853373,18.8552405178757
"3390","MP19mat3",11,"ACSA",27.6,"live",NA,NA,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.059828490494964,10.8661476,NA,0,0
"3391","MP19mat3",12,"ACSA",53,"stump",0.32,2,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.220618344098343,20.866153,1.0498688,18.0540147131506,45.8571973714026
"3392","MP19mat3",13,"BEAL",40,"stump",0.47,1,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.125663706143592,15.74804,1.5419948,13.4733754858419,34.2223737340384
"3393","MP19mat3",14,"ACSA",41.8,"live",NA,NA,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.137227908701456,16.4567018,NA,0,0
"3394","MP19mat3",15,"ACPE",11.9,"live",NA,NA,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0111220233918713,4.6850419,NA,0,0
"3395","MP19mat3",16,"ACSA",11,"live",NA,NA,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.00950331777710912,4.330711,NA,0,0
"3396","MP19mat3",17,"ACSA",13,"live",NA,NA,"NO","","YES","NO","6/9/2020","Mud Pond ","CS,BB,ED","HH","ED","","Mud Pond property","Mud Pond 2019",NA,0.0132732289614169,5.118113,NA,0,0
"3397","MPunh1",1,"ACSA",30.6,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0735415424278835,12.0472506,NA,0,0
"3398","MPunh1",2,"ACSA",24.1,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0456167107282872,9.4881941,NA,0,0
"3399","MPunh1",3,"ACSA",31.5,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0779311327631118,12.4015815,NA,0,0
"3400","MPunh1",4,"FRAM",33.3,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0870920169409796,13.1102433,NA,0,0
"3401","MPunh1",5,"FRAM",22.3,"stump",0.52,3,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0390570652675917,8.7795323,1.7060368,8.10239606183962,20.5800859970726
"3402","MPunh1",6,"UNK",11.3,"snag",2.8,2,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.010028749148422,4.4488213,9.186352,0,0
"3403","MPunh1",7,"ACSA",35.2,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0973139740375975,13.8582752,NA,0,0
"3404","MPunh1",8,"FRAM",28.5,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0637939658219577,11.2204785,NA,0,0
"3405","MPunh1",9,"ACSA",14.6,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.01674154725098,5.7480346,NA,0,0
"3406","MPunh1",10,"ACSA",28.2,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0624580035460187,11.1023682,NA,0,0
"3407","MPunh1",11,"ACSA",51.3,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.206692449263143,20.1968613,NA,0,0
"3408","MPunh1",12,"ACSA",30.6,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0735415424278835,12.0472506,NA,0,0
"3409","MPunh1",13,"ACSA",36.8,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.106361760879936,14.4881968,NA,0,0
"3410","MPunh1",14,"ACSA",31.1,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0759644957619646,12.2441011,NA,0,0
"3411","MPunh1",15,"FRAM",32.9,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0850122826043032,12.9527629,NA,0,0
"3412","MPunh1",16,"FRAM",45.4,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.161883127846828,17.8740254,NA,0,0
"3413","MPunh1",17,"ACSA",21.5,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.036305030103047,8.4645715,NA,0,0
"3414","MPunh1",18,"ACSA",41,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.132025431267111,16.141741,NA,0,0
"3415","MPunh1",19,"ACSA",40.4,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.128189546637078,15.9055204,NA,0,0
"3416","MPunh1",20,"FRAM",22,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0380132711084365,8.661422,NA,0,0
"3417","MPunh1",21,"FRAM",38,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.113411494794592,14.960638,NA,0,0
"3418","MPunh1",22,"ACSA",20.1,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0317308711994203,7.9133901,NA,0,0
"3419","MPunh1",23,"ACSA",16.9,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0224317569447945,6.6535469,NA,0,0
"3420","MPunh1",24,"ACSA",23,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.041547562843725,9.055123,NA,0,0
"3421","MPunh1",25,"FRAM",19.1,"live",NA,NA,"NO","","NO","NO","6/10/2020","Mud Pond","CS, ED","HH","MW","","Mud Pond property","Mud Pond unharvested",NA,0.0286521103989023,7.5196891,NA,0,0
