"","plot_ID","Stand_name","State","Ownership_cat","Treatment","EAB_present","forest_type","species","small_saplings_tally","large_saplings_tally","all_saplings_tally"
"508","GSF396mat2","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","FAGR",2,6,8
"509","GSF396mat2","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","ACRU",0,0,0
"510","GSF396mat2","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","BEAL",0,0,0
"511","GSF396mat3","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","all",5,25,30
"512","GSF396mat3","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","ACSA",0,0,0
"513","GSF396mat3","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","FRAM",0,0,0
"514","GSF396mat3","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","FAGR",2,11,13
"515","GSF396mat3","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","ACRU",0,0,0
"516","GSF396mat3","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","BEAL",0,0,0
"517","GSF396mat4","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","all",11,22,33
"518","GSF396mat4","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","ACSA",0,0,0
"519","GSF396mat4","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","FRAM",0,0,0
"520","GSF396mat4","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","FAGR",0,0,0
"521","GSF396mat4","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","ACRU",0,0,0
"522","GSF396mat4","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","BEAL",0,0,0
"523","GSF396mat5","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","all",19,13,32
"524","GSF396mat5","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","ACSA",0,0,0
"525","GSF396mat5","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","FRAM",1,0,1
"526","GSF396mat5","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","FAGR",0,0,0
"527","GSF396mat5","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","ACRU",2,0,2
"528","GSF396mat5","Groton State Forest stand 3-9-6","VT","public_state","regeneration","yes","NH","BEAL",3,0,3
"529","HMSPunh1","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","all",3,10,13
"530","HMSPunh1","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","ACSA",0,1,1
"531","HMSPunh1","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","FRAM",0,0,0
"532","HMSPunh1","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","FAGR",1,7,8
"533","HMSPunh1","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","ACRU",0,0,0
"534","HMSPunh1","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","BEAL",0,0,0
"535","HMSPunh2","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","all",14,11,25
"536","HMSPunh2","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","ACSA",2,5,7
"537","HMSPunh2","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","FRAM",3,1,4
"538","HMSPunh2","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","FAGR",1,0,1
"539","HMSPunh2","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","ACRU",0,0,0
"540","HMSPunh2","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","BEAL",0,0,0
"541","HMSPunh3","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","all",6,4,10
"542","HMSPunh3","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","ACSA",0,2,2
"543","HMSPunh3","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","FRAM",1,0,1
"544","HMSPunh3","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","FAGR",1,1,2
"545","HMSPunh3","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","ACRU",0,0,0
"546","HMSPunh3","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","BEAL",0,0,0
"547","HMSPunh4","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","all",7,6,13
"548","HMSPunh4","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","ACSA",1,4,5
"549","HMSPunh4","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","FRAM",0,0,0
"550","HMSPunh4","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","FAGR",1,1,2
"551","HMSPunh4","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","ACRU",0,0,0
"552","HMSPunh4","Haystack Mountain State Park","CT","public_state","unharvested","yes","NH","BEAL",0,0,0
"553","HRgap1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","all",1,8,9
"554","HRgap1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACSA",0,3,3
"555","HRgap1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FRAM",0,0,0
"556","HRgap1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FAGR",1,0,1
"557","HRgap1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACRU",0,0,0
"558","HRgap1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","BEAL",0,0,0
"559","HRgap2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","all",3,14,17
"560","HRgap2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACSA",1,13,14
"561","HRgap2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FRAM",0,0,0
"562","HRgap2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FAGR",2,1,3
"563","HRgap2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACRU",0,0,0
"564","HRgap2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","BEAL",0,0,0
"565","HRgap3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","all",3,24,27
"566","HRgap3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACSA",0,13,13
"567","HRgap3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FRAM",0,1,1
"568","HRgap3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FAGR",0,0,0
"569","HRgap3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACRU",0,0,0
"570","HRgap3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","BEAL",0,0,0
"571","HRmat1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","all",4,12,16
"572","HRmat1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACSA",0,10,10
"573","HRmat1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FRAM",0,0,0
"574","HRmat1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FAGR",1,2,3
"575","HRmat1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACRU",0,0,0
"576","HRmat1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","BEAL",0,0,0
"577","HRmat2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","all",0,4,4
"578","HRmat2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACSA",0,0,0
"579","HRmat2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FRAM",0,0,0
"580","HRmat2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FAGR",0,2,2
"581","HRmat2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACRU",0,0,0
"582","HRmat2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","BEAL",0,0,0
"583","HRmat3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","all",0,0,0
"584","HRmat3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACSA",0,0,0
"585","HRmat3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FRAM",0,0,0
"586","HRmat3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FAGR",0,0,0
"587","HRmat3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACRU",0,0,0
"588","HRmat3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","BEAL",0,0,0
"589","HRunh1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","all",0,2,2
"590","HRunh1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACSA",0,0,0
"591","HRunh1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FRAM",0,0,0
"592","HRunh1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FAGR",0,0,0
"593","HRunh1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACRU",0,0,0
"594","HRunh1","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","BEAL",0,0,0
"595","HRunh2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","all",0,14,14
"596","HRunh2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACSA",0,0,0
"597","HRunh2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FRAM",0,0,0
"598","HRunh2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FAGR",0,2,2
"599","HRunh2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACRU",0,0,0
"600","HRunh2","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","BEAL",0,0,0
"601","HRunh3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","all",8,17,25
"602","HRunh3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACSA",2,10,12
"603","HRunh3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FRAM",0,1,1
"604","HRunh3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FAGR",4,4,8
"605","HRunh3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACRU",0,0,0
"606","HRunh3","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","BEAL",1,0,1
"607","HRunh4","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","all",0,11,11
"608","HRunh4","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACSA",0,4,4
"609","HRunh4","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FRAM",0,0,0
"610","HRunh4","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","FAGR",0,1,1
"611","HRunh4","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","ACRU",0,0,0
"612","HRunh4","Hill Roberts property","VT","private_nonprofit","unharvested","yes","NH","BEAL",0,0,0
"613","HSF161gap1","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","all",0,2,2
"614","HSF161gap1","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","ACSA",0,0,0
"615","HSF161gap1","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","FRAM",0,0,0
"616","HSF161gap1","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","FAGR",0,0,0
"617","HSF161gap1","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","ACRU",0,0,0
"618","HSF161gap1","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","BEAL",0,0,0
"619","HSF161gap2","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","all",2,0,2
"620","HSF161gap2","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","ACSA",1,0,1
"621","HSF161gap2","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","FRAM",1,0,1
"622","HSF161gap2","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","FAGR",0,0,0
"623","HSF161gap2","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","ACRU",0,0,0
"624","HSF161gap2","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","BEAL",0,0,0
"625","HSF161gap3","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","all",20,0,20
"626","HSF161gap3","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","ACSA",1,0,1
"627","HSF161gap3","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","FRAM",15,0,15
"628","HSF161gap3","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","FAGR",0,0,0
"629","HSF161gap3","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","ACRU",2,0,2
"630","HSF161gap3","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","BEAL",0,0,0
"631","HSF161mat1","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","all",25,2,27
"632","HSF161mat1","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","ACSA",6,1,7
"633","HSF161mat1","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","FRAM",14,0,14
"634","HSF161mat1","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","FAGR",0,0,0
"635","HSF161mat1","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","ACRU",0,0,0
"636","HSF161mat1","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","BEAL",0,0,0
"637","HSF161mat2","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","all",20,21,41
"638","HSF161mat2","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","ACSA",2,0,2
"639","HSF161mat2","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","FRAM",5,0,5
"640","HSF161mat2","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","FAGR",0,0,0
"641","HSF161mat2","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","ACRU",0,0,0
"642","HSF161mat2","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","BEAL",0,0,0
"643","HSF161mat3","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","all",10,6,16
"644","HSF161mat3","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","ACSA",0,4,4
"645","HSF161mat3","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","FRAM",1,0,1
"646","HSF161mat3","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","FAGR",0,0,0
"647","HSF161mat3","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","ACRU",0,0,0
"648","HSF161mat3","Housatonic State Forest stand 16-1","CT","public_state","removal","yes","NH","BEAL",0,0,0
"649","HSP118unh1","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","all",10,19,29
"650","HSP118unh1","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","ACSA",3,6,9
"651","HSP118unh1","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","FRAM",0,0,0
"652","HSP118unh1","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","FAGR",1,3,4
"653","HSP118unh1","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","ACRU",0,0,0
"654","HSP118unh1","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","BEAL",0,0,0
"655","HSP118unh2","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","all",8,10,18
"656","HSP118unh2","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","ACSA",1,3,4
"657","HSP118unh2","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","FRAM",7,0,7
"658","HSP118unh2","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","FAGR",0,5,5
"659","HSP118unh2","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","ACRU",0,0,0
"660","HSP118unh2","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","BEAL",0,0,0
"661","HSP118unh3","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","all",13,15,28
"662","HSP118unh3","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","ACSA",5,0,5
"663","HSP118unh3","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","FRAM",0,0,0
"664","HSP118unh3","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","FAGR",0,2,2
"665","HSP118unh3","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","ACRU",0,0,0
"666","HSP118unh3","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","BEAL",0,0,0
"667","HSP118unh4","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","all",10,14,24
"668","HSP118unh4","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","ACSA",0,1,1
"669","HSP118unh4","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","FRAM",0,0,0
"670","HSP118unh4","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","FAGR",2,3,5
"671","HSP118unh4","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","ACRU",0,0,0
"672","HSP118unh4","Holbrook State Park stand 1-1-8","VT","public_state","unharvested","no","NH","BEAL",0,1,1
"673","JMP1mat1","Jason Mills property stand 1","VT","private","removal","yes","RNH","all",71,6,77
"674","JMP1mat1","Jason Mills property stand 1","VT","private","removal","yes","RNH","ACSA",38,2,40
"675","JMP1mat1","Jason Mills property stand 1","VT","private","removal","yes","RNH","FRAM",0,0,0
"676","JMP1mat1","Jason Mills property stand 1","VT","private","removal","yes","RNH","FAGR",1,0,1
"677","JMP1mat1","Jason Mills property stand 1","VT","private","removal","yes","RNH","ACRU",0,0,0
"678","JMP1mat1","Jason Mills property stand 1","VT","private","removal","yes","RNH","BEAL",0,0,0
"679","JMP1mat2","Jason Mills property stand 1","VT","private","removal","yes","RNH","all",29,25,54
"680","JMP1mat2","Jason Mills property stand 1","VT","private","removal","yes","RNH","ACSA",6,0,6
"681","JMP1mat2","Jason Mills property stand 1","VT","private","removal","yes","RNH","FRAM",0,0,0
"682","JMP1mat2","Jason Mills property stand 1","VT","private","removal","yes","RNH","FAGR",1,8,9
"683","JMP1mat2","Jason Mills property stand 1","VT","private","removal","yes","RNH","ACRU",0,0,0
"684","JMP1mat2","Jason Mills property stand 1","VT","private","removal","yes","RNH","BEAL",0,1,1
"685","JMP1mat3","Jason Mills property stand 1","VT","private","removal","yes","RNH","all",34,8,42
"686","JMP1mat3","Jason Mills property stand 1","VT","private","removal","yes","RNH","ACSA",15,0,15
"687","JMP1mat3","Jason Mills property stand 1","VT","private","removal","yes","RNH","FRAM",4,0,4
"688","JMP1mat3","Jason Mills property stand 1","VT","private","removal","yes","RNH","FAGR",0,1,1
"689","JMP1mat3","Jason Mills property stand 1","VT","private","removal","yes","RNH","ACRU",0,0,0
"690","JMP1mat3","Jason Mills property stand 1","VT","private","removal","yes","RNH","BEAL",0,0,0
"691","JMP1mat4","Jason Mills property stand 1","VT","private","removal","yes","RNH","all",0,1,1
"692","JMP1mat4","Jason Mills property stand 1","VT","private","removal","yes","RNH","ACSA",0,0,0
"693","JMP1mat4","Jason Mills property stand 1","VT","private","removal","yes","RNH","FRAM",0,0,0
"694","JMP1mat4","Jason Mills property stand 1","VT","private","removal","yes","RNH","FAGR",0,0,0
"695","JMP1mat4","Jason Mills property stand 1","VT","private","removal","yes","RNH","ACRU",0,0,0
"696","JMP1mat4","Jason Mills property stand 1","VT","private","removal","yes","RNH","BEAL",0,0,0
"697","JMP3unh1","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","all",11,9,20
"698","JMP3unh1","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","ACSA",5,0,5
"699","JMP3unh1","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","FRAM",0,0,0
"700","JMP3unh1","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","FAGR",1,5,6
"701","JMP3unh1","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","ACRU",0,0,0
"702","JMP3unh1","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","BEAL",2,1,3
"703","JMP3unh2","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","all",14,5,19
"704","JMP3unh2","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","ACSA",8,1,9
"705","JMP3unh2","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","FRAM",0,0,0
"706","JMP3unh2","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","FAGR",1,1,2
"707","JMP3unh2","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","ACRU",0,0,0
"708","JMP3unh2","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","BEAL",0,0,0
"709","JMP3unh3","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","all",27,15,42
"710","JMP3unh3","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","ACSA",18,0,18
"711","JMP3unh3","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","FRAM",8,0,8
"712","JMP3unh3","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","FAGR",0,0,0
"713","JMP3unh3","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","ACRU",0,0,0
"714","JMP3unh3","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","BEAL",0,1,1
"715","JMP3unh4","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","all",5,31,36
"716","JMP3unh4","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","ACSA",0,0,0
"717","JMP3unh4","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","FRAM",0,0,0
"718","JMP3unh4","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","FAGR",4,24,28
"719","JMP3unh4","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","ACRU",0,0,0
"720","JMP3unh4","Jason Mills property stand 3","VT","private","unharvested","yes","RNH","BEAL",0,0,0
"721","JMP7mat1","Jason Mills property stand 7","VT","private","removal","yes","RNH","all",18,23,41
"722","JMP7mat1","Jason Mills property stand 7","VT","private","removal","yes","RNH","ACSA",0,0,0
"723","JMP7mat1","Jason Mills property stand 7","VT","private","removal","yes","RNH","FRAM",0,0,0
"724","JMP7mat1","Jason Mills property stand 7","VT","private","removal","yes","RNH","FAGR",15,20,35
"725","JMP7mat1","Jason Mills property stand 7","VT","private","removal","yes","RNH","ACRU",0,0,0
"726","JMP7mat1","Jason Mills property stand 7","VT","private","removal","yes","RNH","BEAL",0,0,0
"727","JMP7mat2","Jason Mills property stand 7","VT","private","removal","yes","RNH","all",23,6,29
"728","JMP7mat2","Jason Mills property stand 7","VT","private","removal","yes","RNH","ACSA",13,1,14
"729","JMP7mat2","Jason Mills property stand 7","VT","private","removal","yes","RNH","FRAM",1,0,1
"730","JMP7mat2","Jason Mills property stand 7","VT","private","removal","yes","RNH","FAGR",6,2,8
"731","JMP7mat2","Jason Mills property stand 7","VT","private","removal","yes","RNH","ACRU",0,0,0
"732","JMP7mat2","Jason Mills property stand 7","VT","private","removal","yes","RNH","BEAL",2,1,3
"733","JMP7mat3","Jason Mills property stand 7","VT","private","removal","yes","RNH","all",44,11,55
"734","JMP7mat3","Jason Mills property stand 7","VT","private","removal","yes","RNH","ACSA",33,0,33
"735","JMP7mat3","Jason Mills property stand 7","VT","private","removal","yes","RNH","FRAM",0,0,0
"736","JMP7mat3","Jason Mills property stand 7","VT","private","removal","yes","RNH","FAGR",0,0,0
"737","JMP7mat3","Jason Mills property stand 7","VT","private","removal","yes","RNH","ACRU",0,0,0
"738","JMP7mat3","Jason Mills property stand 7","VT","private","removal","yes","RNH","BEAL",0,0,0
"739","JMP7mat4","Jason Mills property stand 7","VT","private","removal","yes","RNH","all",11,22,33
"740","JMP7mat4","Jason Mills property stand 7","VT","private","removal","yes","RNH","ACSA",1,1,2
"741","JMP7mat4","Jason Mills property stand 7","VT","private","removal","yes","RNH","FRAM",1,0,1
"742","JMP7mat4","Jason Mills property stand 7","VT","private","removal","yes","RNH","FAGR",8,19,27
"743","JMP7mat4","Jason Mills property stand 7","VT","private","removal","yes","RNH","ACRU",0,0,0
"744","JMP7mat4","Jason Mills property stand 7","VT","private","removal","yes","RNH","BEAL",0,0,0
"745","JNPunh1","Joe Nelson property","VT","private","unharvested","no","RNH","all",1,9,10
"746","JNPunh1","Joe Nelson property","VT","private","unharvested","no","RNH","ACSA",0,2,2
"747","JNPunh1","Joe Nelson property","VT","private","unharvested","no","RNH","FRAM",0,0,0
"748","JNPunh1","Joe Nelson property","VT","private","unharvested","no","RNH","FAGR",0,0,0
"749","JNPunh1","Joe Nelson property","VT","private","unharvested","no","RNH","ACRU",0,0,0
"750","JNPunh1","Joe Nelson property","VT","private","unharvested","no","RNH","BEAL",0,2,2
"751","JNPunh2","Joe Nelson property","VT","private","unharvested","no","RNH","all",11,8,19
"752","JNPunh2","Joe Nelson property","VT","private","unharvested","no","RNH","ACSA",0,1,1
"753","JNPunh2","Joe Nelson property","VT","private","unharvested","no","RNH","FRAM",11,0,11
"754","JNPunh2","Joe Nelson property","VT","private","unharvested","no","RNH","FAGR",0,0,0
"755","JNPunh2","Joe Nelson property","VT","private","unharvested","no","RNH","ACRU",0,0,0
"756","JNPunh2","Joe Nelson property","VT","private","unharvested","no","RNH","BEAL",0,3,3
"757","JNPunh3","Joe Nelson property","VT","private","unharvested","no","RNH","all",0,4,4
"758","JNPunh3","Joe Nelson property","VT","private","unharvested","no","RNH","ACSA",0,0,0
"759","JNPunh3","Joe Nelson property","VT","private","unharvested","no","RNH","FRAM",0,0,0
"760","JNPunh3","Joe Nelson property","VT","private","unharvested","no","RNH","FAGR",0,0,0
"761","JNPunh3","Joe Nelson property","VT","private","unharvested","no","RNH","ACRU",0,0,0
"762","JNPunh3","Joe Nelson property","VT","private","unharvested","no","RNH","BEAL",0,0,0
"763","JNPunh4","Joe Nelson property","VT","private","unharvested","no","RNH","all",0,15,15
"764","JNPunh4","Joe Nelson property","VT","private","unharvested","no","RNH","ACSA",0,10,10
"765","JNPunh4","Joe Nelson property","VT","private","unharvested","no","RNH","FRAM",0,0,0
"766","JNPunh4","Joe Nelson property","VT","private","unharvested","no","RNH","FAGR",0,0,0
"767","JNPunh4","Joe Nelson property","VT","private","unharvested","no","RNH","ACRU",0,0,0
"768","JNPunh4","Joe Nelson property","VT","private","unharvested","no","RNH","BEAL",0,0,0
"769","KMSFunh1","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","all",7,5,12
"770","KMSFunh1","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","ACSA",2,2,4
"771","KMSFunh1","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","FRAM",0,0,0
"772","KMSFunh1","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","FAGR",0,0,0
"773","KMSFunh1","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","ACRU",0,0,0
"774","KMSFunh1","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","BEAL",0,0,0
"775","KMSFunh2","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","all",12,10,22
"776","KMSFunh2","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","ACSA",0,0,0
"777","KMSFunh2","Kearsarge Mountain State Forest comp 4 stand 26","NH","public_state","unharvested","yes","NH","FRAM",0,0,0
