plot_ID,951,531,972,12,370,543,762,261,701,129,310,833,241,375,746,316,97,373,315,318,372,541,371,Latitude,Longitude
MSF3111unh4,0,0,0,0.34211944,0,0,2.121222995,0,0,0,0,0,0,1.728229389,3.463605901,0.390362522,0.849486654,0,0,1.446723052,0,5.597375631,1.292726107,44.607411,-72.071746
OMSFCRgap1,0,0,0,3.267511614,0,0,6.558663713,0,0,0,0,0,0,0,0,1.561450089,0,0,0,0,0,2.447732646,0.701380195,42.34269,-73.17526
OMSFCRgap2,0,0,0,0,0,0,8.816977957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.33072,-73.158451
OMSFCRgap3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.65199723,0,0.477836243,0,42.332748,-73.159894
OMSFCRmat1,0,0,0,4.939153065,0,0,0.967689077,0,0,0,0,0,0,0,0,7.915164151,0,0,0,0,0,1.008235257,2.568664328,42.342766,-73.17579
OMSFCRmat2,0,0,0,0,0,0,0,0,0,2.29658277,0,15.21944561,0,0,0,2.703556463,0,0,0,6.211635534,0,0,4.514880977,42.332704,-73.159583
OMSFCRmat3,0,0,0,0,0,0,2.419045978,0,0,0,0,0,0,0,0,0,0,0,0,19.46613275,0,0,0,42.333203,-73.160636
OMSFHRgap1,0,3.870756308,0,0,0,0,0,0,0,0,0,2.099546005,0,0,0,1.697166891,0,0,0,3.107781263,0,0,0,42.292869,-73.149242
OMSFHRgap3,0,0,0,0,0,0,0,0,0,0,0,4.118706509,0,0,0,0,0,0,0,0,0,0,0,42.292831,-73.148245
OMSFHRmat1,0,2.705421784,0,0,0,0,0,0,0,0,0,1.286796351,0,0,0,5.66391849,0,0,0,0,0,0,4.064926369,42.293703,-73.148634
OMSFHRmat2,0,1.284695411,0,0,0,0,0,0,0,0,0,8.802310646,0,0,0,14.55170009,0,0,0,1.57584251,0,0,0,42.290865,-73.147837
OMSFHRmat3,0,5.084569535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3848451,1.102875736,0,4.100740526,0,42.294246,-73.147863
OMSFSCHgap1,0,1.140417768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.331535,-73.176973
OMSFSCHmat1,0,2.492127277,0,0,0,0,8.017364087,0,0,0,0,0,0,0,0,0,0,0,0,28.49927192,0,0,0,42.331395,-73.178923
OMSFSCHmat2,0,0.347322703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.12038905,0,0,0,42.330733,-73.17596
OMSFSCHmat3,0,4.552560454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39784238,0,1.814583917,2.164125369,42.329502,-73.177575
OMSFSH14mat1,0,3.097256927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.31571115,0,0,0,42.340256,-73.141644
OMSFSH14mat2,0,4.247315458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.32620586,0,5.432520556,1.224455372,42.340703,-73.142826
OMSFSH14mat3,0,6.704865581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48140838,0,5.725552611,0,42.340408,-73.144658
OMSFSH17gap2,0,1.525400313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59946336,0,0,7.752841985,42.335949,-73.143424
OMSFSH17gap3,0,0.764388763,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03774017,0,0,0,0,0,0,5.432520556,42.334941,-73.137271
