,plot_ID,951,531,972,391,12,birch species,543,762,261,701,129,elm species,maple species,319,833,241,375,761,746,316,97,373,90,315,318,372,541,371,Latitude,Longitude
65,MP1314mat1,0.043849686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.64926033,0,24.45266194,0.688002901,44.63761,-72.24148
66,MP1314mat2,0,0.670760239,0,0,0,0,0,0,0,0,0,0,0,0.021924843,0,0,0,0,0,0,0,0,0,1.094671195,10.1213053,0,4.554236977,2.735596328,44.636895,-72.242885
67,MP1314mat3,0,0.148601713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.80680097,0,2.273752,1.051476108,44.635453,-72.241749
68,MP19gap1,0,0,0,0,0.060902341,0,0,0,0,0,0,0,0,0,0,1.013178735,0,0,0,0,0,0,0,0,0,0,0,9.844981082,44.628268,-72.239941
69,MP19gap2,0,0,0,0,0.78570024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649926496,0,0,0,0.869239417,0,0,2.538950601,44.635799,-72.247363
70,MP19gap3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481811113,0,0,0,0,0,0,1.419108755,44.636331,-72.245412
71,MP19gap4 ,0,0.416200611,0,0,0.043849686,0,0,0,0,0.021924843,0,0,0,0,0,0,0,0,0,2.601253821,0,0,0,0.021924843,14.22372688,0,0,0,44.62872,-72.23886
72,MP19mat1,0.339835744,0.568447025,0,0,0,0,0,0,0,1.151061424,0,0,0,0,0,0,0,0,0,0,0.186094053,0,0,0.547014717,0.432802116,0,7.381202147,12.91145055,44.628398,-72.239368
73,MP19mat2,0,2.300748401,0,0,0,0,0.396384412,1.598104017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228680909,10.74326936,0,3.346732612,2.738494598,44.6362,-72.247504
74,MP19mat3,0,0.082827184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213885065,7.203548557,0,0,0.50029863,44.63727,-72.24622
75,MPunh1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104752027,24.30669871,0,11.11265903,1.350295792,44.629697,-72.241646
76,MPunh2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185143117,26.16072502,0,5.932973245,0,44.633169,-72.24191
77,MPunh3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20706796,19.19012586,0,11.35948551,0,44.630917,-72.239968
78,MPunh4,0,1.536978894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623211479,15.73242117,0,10.01840304,0.26066202,44.629798,-72.242407
79,MSF3111unh1,0,0.082827184,0,0,0.627027004,0,0,0,0,0,7.703698716,0,0,0,0,0,0,0,0,0,0.021924843,0,0,0.021924843,5.878113486,0,2.891035536,0.436500133,44.610306,-72.068045
80,MSF3111unh2,0,0.060902341,0,0,0,0,0,1.005370064,0,0,0,0,0,0,0,0,0,0,0,1.288249338,0,0,0,0,19.48517881,0,9.521049651,0.121804682,44.610017,-72.068822
81,MSF3111unh3,0,0,0,0,0,0.283483426,0,0,0,0,0,0,0,0,0,0,0.520167089,0,0,0.872229972,0,0,0,0.553569771,4.580703385,0.021924843,4.309782856,1.554104954,44.608073,-72.071424
